architecture,condition,seed,proxy_self_model,proxy_agency,independent_self_model,independent_agency,test_boundary_perturbation,test_computational_mirror,test_ownership_attribution,test_intentional_binding,test_error_attribution,test_controllability_preference,test_forced_action_probe,test_architecture_self_probe,proxy_boundary_self,independent_self_core_boundary,proxy_identity_marker_persistence,test_delayed_identity_recognition,proxy_action_attribution,test_forced_choice_ownership,proxy_distributed_body_schema_self,hard_hidden_agent_perturbation,hard_body_schema_update,hard_meta_monitor_lesion,hard_self_without_lesion,enable_workspace,enable_action_loop,condition_set,run_index,meta_monitor_strength,meta_monitor_noise,meta_monitor_delay
thalamus,W+A-,20261526,0.6702422261946661,0.0,0.8184976592790167,0.28791941176644525,0.4065531371160671,1.0,1.0,0.31206170553906226,0.038520615287704923,0.6010953262390137,0.2,0.8674375,0.6702422261946661,0.6580975556873098,0.24097927859017998,0.5142842330591161,0.0,0.0,0.6702422261946661,,,,,True,False,thalamus,21,,,
thalamus,W+A-,20261527,0.6682356595005494,0.0,0.8123594061498255,0.39543957033845495,0.377406374599302,1.0,1.0,0.2619608122274322,0.17908604069202,0.9407114284343676,0.2,0.8720312499999999,0.6682356595005494,0.5648665840772019,0.2269221684526418,0.6193792254318418,0.0,0.0,0.6682356595005494,,,,,True,False,thalamus,22,,,
thalamus,W+A-,20261528,0.7165710240445019,0.0,0.8420331960426015,0.277437288256186,0.5046327841704059,1.0,1.0,0.20700632321946077,0.04450055250056336,0.6582422773047201,0.2,0.8635,0.7165710240445019,0.5945107442248867,0.25068691875800586,0.4659327328942869,0.0,0.0,0.7165710240445019,,,,,True,False,thalamus,23,,,
thalamus,W+A-,20261529,0.7051037616636475,0.0,0.8010139393018721,0.3495929807462175,0.3451495072074885,1.0,1.0,0.2011618832309023,0.14140857496032963,0.8558014647936381,0.2,0.8589062499999999,0.7051037616636475,0.5957935286134045,0.30764596802306865,0.5839978871515125,0.0,0.0,0.7051037616636475,,,,,True,False,thalamus,24,,,
thalamus,W+A-,20261530,0.6277344346567713,0.0,0.8304317271014139,0.3714690443719379,0.48054625572500265,0.986013986013986,0.9916666666666667,0.29053306793350536,0.07141906847472411,0.9239240410795222,0.2,0.8635,0.6277344346567713,0.6535754717882696,0.28221089582106285,0.5814916925403903,0.0,0.0,0.6277344346567713,,,,,True,False,thalamus,25,,,
thalamus,W+A-,20261531,0.6911081028532108,0.0,0.8113567702050694,0.3418896852711184,0.44343035879230563,0.972027972027972,0.975,0.14992192498057094,0.0831577485710309,0.9344790675328718,0.2,0.8549687499999999,0.6911081028532108,0.6667650807995846,0.3121715074569831,0.5710754447843054,0.0,0.0,0.6911081028532108,,,,,True,False,thalamus,26,,,
thalamus,W+A-,20261532,0.6473314398833144,0.0,0.8301971251676836,0.3457153417177823,0.4572885006707343,1.0,1.0,0.3279075172217489,0.05244130025813305,0.8025125493912473,0.2,0.8635,0.6473314398833144,0.7041759919164903,0.23882852494979118,0.5533042130664252,0.0,0.0,0.6473314398833144,,,,,True,False,thalamus,27,,,
thalamus,W+A-,20261533,0.7034392831869264,0.0,0.8283282025034624,0.3276563754965626,0.4412815600138498,1.0,1.0,0.27981827906821133,0.046119311019635345,0.7846879118984039,0.2,0.8720312499999999,0.7034392831869264,0.6776054940330617,0.174755104552962,0.5409853346512719,0.0,0.0,0.7034392831869264,,,,,True,False,thalamus,28,,,
thalamus,W+A-,20261534,0.6817143994869792,0.0,0.8309762068771426,0.37119030599827235,0.4844603345015771,0.993006993006993,1.0,0.2420093457082606,0.13743189574999584,0.905319982534833,0.2,0.8464375000000001,0.6817143994869792,0.6676297931935543,0.27890574683340497,0.6093415403392056,0.0,0.0,0.6817143994869792,,,,,True,False,thalamus,29,,,
thalamus,W+A-,20261535,0.6747985698609473,0.0,0.8275102383985058,0.30007430499706506,0.4465409535940232,1.0,1.0,0.29934477662654163,0.09573088035166054,0.605221563010058,0.2,0.8635,0.6747985698609473,0.636642260659787,0.2636607234655314,0.6462932297181126,0.0,0.0,0.6747985698609473,,,,,True,False,thalamus,30,,,
thalamus,W+A-,20261536,0.6784845067262923,0.0,0.8282359101178571,0.3415406463530651,0.4579748904714288,1.0,1.0,0.2719408411212808,0.054112570353747017,0.8401091739372326,0.2,0.8549687499999999,0.6784845067262923,0.6416584662569205,0.2910673750529639,0.6082673553164942,0.0,0.0,0.6784845067262923,,,,,True,False,thalamus,31,,,
thalamus,W-A+,20262521,0.1747436811328263,0.6928453854303941,0.5943901160006952,0.48020867845054366,0.46082713066944775,1.0,0.7583333333333333,0.10700127041903694,0.09296539214770787,0.753000118876336,0.9678679323590939,0.15839999999999999,0.1747436811328263,0.31290284971135396,0.01050896196258518,0.17499999622215776,0.9678594808239948,0.998098297283077,0.1747436811328263,,,,,False,True,thalamus,32,,,
thalamus,W-A+,20262522,0.1745319654601527,0.6970977659070582,0.6098485680488612,0.4445074608712166,0.49766093886211177,1.0,0.7833333333333333,0.10137105491366631,0.09110869241417376,0.6172778977365643,0.968272198420462,0.15839999999999999,0.1745319654601527,0.3279240697602402,0.02346278146151224,0.20513689759102063,0.9682455475991926,0.9981820234561074,0.1745319654601527,,,,,False,True,thalamus,33,,,
thalamus,W-A+,20262523,0.1765882040903132,0.7007945715502372,0.6210041714781714,0.4824323315423636,0.49228335257935246,1.0,0.8333333333333334,0.08313820385861445,0.09545335964939894,0.7825545508026914,0.9685832118587495,0.15839999999999999,0.1765882040903132,0.3155870237091927,0.006642547762726502,0.17499999622215776,0.9689035358702435,0.9980711603474217,0.1765882040903132,,,,,False,True,thalamus,34,,,
thalamus,W-A+,20262524,0.1782293462270032,0.699180328801646,0.5932613930496504,0.4591095939894795,0.4813122388652686,1.0,0.7333333333333333,0.06568016586981425,0.09142058735800994,0.7111246401012067,0.9682129826288871,0.15839999999999999,0.1782293462270032,0.30954194648086564,0.007286297352290378,0.17499999730154125,0.968306345171637,0.9981560036801368,0.1782293462270032,,,,,False,True,thalamus,35,,,
thalamus,W-A+,20262525,0.17552280172060877,0.6885328435873445,0.6150820699835989,0.44633805529696957,0.5019282799343958,1.0,0.8,0.09345321691823043,0.09414305893029473,0.630339068717015,0.9674168766223382,0.15839999999999999,0.17552280172060877,0.3301706952398667,0.007885294600766783,0.17499999703169536,0.9673962297756636,0.998122059054273,0.17552280172060877,,,,,False,True,thalamus,36,,,
thalamus,W-A+,20262526,0.17429627634757586,0.7020932038059581,0.6230757004543326,0.4447975444029681,0.5005694684839972,1.0,0.8333333333333334,0.1078042777644444,0.09127161328858116,0.6116176065069698,0.968496680051877,0.15839999999999999,0.17429627634757586,0.330959000711582,0.007754379632179997,0.17500000323815035,0.9684308706241588,0.9980320092558796,0.17429627634757586,,,,,False,True,thalamus,37,,,
thalamus,W-A+,20262527,0.17388442017706696,0.6986061761958724,0.6062407361455183,0.46829334292310754,0.49989627791540664,1.0,0.7666666666666667,0.12451899823813105,0.09576586428915938,0.6844744857425699,0.9684140234225699,0.15839999999999999,0.17388442017706696,0.33305175712149926,0.004540404614013578,0.17499999595231192,0.9683356657587444,0.9981187875232903,0.17388442017706696,,,,,False,True,thalamus,38,,,
thalamus,W-A+,20262528,0.17577284071350627,0.7087150408259058,0.6111969923116386,0.46190653224432454,0.4780546359132209,1.0,0.8083333333333333,0.09115735408495924,0.09604884430901554,0.6930465197651949,0.9673734108181286,0.15839999999999999,0.17577284071350627,0.32503890014892556,0.00489431194578758,0.17499999622215776,0.9675654303124394,0.998110769554215,0.17577284071350627,,,,,False,True,thalamus,39,,,
thalamus,W-A+,20262529,0.17726976675106015,0.7059560023595643,0.623113352903715,0.444400981337815,0.50905341161486,1.0,0.825,0.09062308197878752,0.09888401410583642,0.6202873455639679,0.9678094837026684,0.15839999999999999,0.17726976675106015,0.3390810183175629,2.625000217193474e-10,0.17499999649200365,0.9679266935842442,0.9981058104235612,0.17726976675106015,,,,,False,True,thalamus,40,,,
thalamus,W-A+,20262530,0.17449653251289965,0.7039883682330814,0.6102469916617954,0.4708597305258415,0.5159212999805152,1.0,0.7666666666666667,0.09001597944523795,0.09966346217418279,0.7262469598207981,0.9675125206631471,0.15839999999999999,0.17449653251289965,0.3177812710472747,0.014495482539967852,0.1894206022625552,0.9674374294806248,0.9981194880825759,0.17449653251289965,,,,,False,True,thalamus,41,,,
thalamus,W-A+,20262531,0.1747514712970931,0.7045365529398198,0.5918386374686317,0.46026146689273073,0.4589545498745271,1.0,0.75,0.10119217781454205,0.0942766904261184,0.6773651757040681,0.9682118236261944,0.15839999999999999,0.1747514712970931,0.30903767580582864,0.011793348537693885,0.1749999967618495,0.9683750778491315,0.9980688249479196,0.1747514712970931,,,,,False,True,thalamus,42,,,
thalamus,W-A+,20262532,0.17508772315008947,0.70033064628374,0.5982991532394605,0.4502816480070235,0.4847966129578419,1.0,0.75,0.12943419847863402,0.0883417058213488,0.6158140531663455,0.9675366345617659,0.15839999999999999,0.17508772315008947,0.3227749232406546,0.014390200975068783,0.17500000323815035,0.9676750581931665,0.9980834734036402,0.17508772315008947,,,,,False,True,thalamus,43,,,
thalamus,W-A+,20262533,0.17555905297205432,0.695625223278172,0.5984024117168592,0.47679329387068003,0.4852096468674366,1.0,0.75,0.08288573820246566,0.09265869998647513,0.7641396198917343,0.9674891174020449,0.15839999999999999,0.17555905297205432,0.285142823580384,0.0076190581787031145,0.17500000269845864,0.9673066012990715,0.9981670475457809,0.17555905297205432,,,,,False,True,thalamus,44,,,
thalamus,W-A+,20262534,0.17538799929013416,0.6827025406488039,0.590846949346677,0.4865783034113456,0.5049877973867083,1.0,0.7,0.13572008993718884,0.08694837687855186,0.7553151587285416,0.9683295881011001,0.15839999999999999,0.17538799929013416,0.3434610886003099,0.0185436618311912,0.17500000404768795,0.9682548379290347,0.9981488013528884,0.17538799929013416,,,,,False,True,thalamus,45,,,
thalamus,W-A+,20262535,0.17527619537809883,0.6951367718711344,0.6008042491039318,0.4759336064467276,0.4614836630823942,1.0,0.7833333333333333,0.09483281184182674,0.09447027744845862,0.7466832027936398,0.9677481337029853,0.15839999999999999,0.17527619537809883,0.31013842848601864,0.015829513100377033,0.19614307552739205,0.9677506947646718,0.9980977172584162,0.17527619537809883,,,,,False,True,thalamus,46,,,
thalamus,W-A+,20262536,0.17717396892969858,0.7057830438728033,0.6004975623527159,0.4562156286372826,0.48525691607753046,1.0,0.7583333333333333,0.09276029415989497,0.09719011716107169,0.6668651934306142,0.9680469097975494,0.15839999999999999,0.17717396892969858,0.32228391926014477,0.00455878238118239,0.17500000296830448,0.9679630150293316,0.998093629185562,0.17717396892969858,,,,,False,True,thalamus,47,,,
thalamus,W+A+,20263521,0.6573972179379759,0.7112220324883627,0.7773503871546217,0.49655494070794415,0.4792348819518198,1.0,0.7666666666666667,0.4158203484007158,0.015706611132804024,0.5871104128633073,0.9675823904349493,0.8635,0.6573972179379759,0.6825315282886264,0.21853232443089643,0.5603023734807491,0.9678929948300247,0.9981663082062745,0.6573972179379759,,,,,True,True,thalamus,48,,,
thalamus,W+A+,20263522,0.6918218096774832,0.6880100319782705,0.7638115480206424,0.5534023046686128,0.4300691087492361,1.0,0.7833333333333333,0.41945214283860494,0.016256024819080797,0.810158053290541,0.9677429977262247,0.8418437500000001,0.6918218096774832,0.6838433965707699,0.25314922271643103,0.5413201197713654,0.9678016581174563,0.9980540323899066,0.6918218096774832,,,,,True,True,thalamus,49,,,
thalamus,W+A+,20263523,0.6095917063018292,0.692322265208981,0.7751984253734305,0.5134278891149174,0.4454291181603886,1.0,0.7833333333333333,0.44003242171134743,0.015936529304284807,0.6297536686381271,0.9679889368059106,0.8720312499999999,0.6095917063018292,0.7090991008823067,0.22732203449807048,0.5058853375222452,0.9679922682686793,0.998052887996612,0.6095917063018292,,,,,True,True,thalamus,50,,,
thalamus,W+A+,20263524,0.5635045664000304,0.692387943029024,0.7620594477216323,0.567794580756164,0.43453987421986257,1.0,0.7416666666666667,0.4772318549375833,0.018460400717830613,0.8078969788338413,0.9675890885354005,0.8720312499999999,0.5635045664000304,0.5850827925668092,0.1947576515715702,0.5481733527031568,0.9676459084431063,0.9980045686904281,0.5635045664000304,,,,,True,True,thalamus,51,,,
thalamus,W+A+,20263525,0.6466839008343754,0.7036891854288543,0.7825749099553976,0.5651364714736766,0.4334663064882567,1.0,0.8333333333333334,0.4041115085338788,0.02397729257165702,0.8646063008845397,0.967850783904631,0.8635,0.6466839008343754,0.6281225587504751,0.28659739560714936,0.6457398393019353,0.967973280935548,0.9980061037512733,0.6466839008343754,,,,,True,True,thalamus,52,,,
thalamus,W+A+,20263526,0.6482954633543276,0.7007542125241993,0.767793291494088,0.45742872825737424,0.4324752493096854,1.0,0.7666666666666667,0.41974734746618914,0.01934626545745564,0.4224586482041742,0.968162651901678,0.8720312499999999,0.6482954633543276,0.675004379872472,0.1821976976633371,0.48964374161932256,0.9684505073996695,0.9980063880969758,0.6482954633543276,,,,,True,True,thalamus,53,,,
thalamus,W+A+,20263527,0.697575861744788,0.6892076198276659,0.7700404572388097,0.5427655759364585,0.4751930789552388,1.0,0.75,0.4387875808100455,0.015571284568172885,0.7488956790023344,0.9678077593652811,0.8549687499999999,0.697575861744788,0.6548331631739229,0.3059884680158912,0.6344586836783961,0.9679149368227632,0.9981031741906946,0.697575861744788,,,,,True,True,thalamus,54,,,
thalamus,W+A+,20263528,0.7064851593414937,0.7021076386560834,0.7812421077214843,0.5143068611343599,0.46166634755260405,1.0,0.8083333333333333,0.36657974608885574,0.013871380281453896,0.7081494617158899,0.9686268564512398,0.8549687499999999,0.7064851593414937,0.6736860128603882,0.20835925867276417,0.5364708729985205,0.968878153177473,0.9981044593335439,0.7064851593414937,,,,,True,True,thalamus,55,,,
thalamus,W+A+,20263529,0.6623511470521869,0.6891649888649667,0.791366432743379,0.47766062863543934,0.5019657309735159,1.0,0.8,0.37655436906059625,0.01527762502855164,0.5515589975327596,0.9672515229198501,0.8635,0.6623511470521869,0.6932771892061338,0.23642721873003852,0.44705338979074977,0.9672067064673123,0.9980837148533037,0.6623511470521869,,,,,True,True,thalamus,56,,,
thalamus,W+A+,20263530,0.6550006936898841,0.6940767418124729,0.7755711921232039,0.4760920056298951,0.49731601849281576,1.0,0.75,0.45152804983939726,0.019291087886655543,0.46544542847924436,0.9681034563142833,0.8549687499999999,0.6550006936898841,0.6162349619016709,0.2360530142780332,0.6415198807586084,0.9678736513845768,0.9980831934337342,0.6550006936898841,,,,,True,True,thalamus,57,,,
thalamus,W+A+,20263531,0.6630665832828548,0.6952851058491936,0.7683109043949804,0.5263599895046157,0.47660820091325523,1.0,0.7416666666666667,0.3819420070904985,0.021993737203684326,0.7330939722809342,0.9684102414433456,0.8549687499999999,0.6630665832828548,0.6818865635652309,0.23394103667270025,0.5901729175429864,0.9683601535897329,0.9981505854317627,0.6630665832828548,,,,,True,True,thalamus,58,,,
thalamus,W+A+,20263532,0.6104527825919728,0.7110294341766052,0.7662890684087105,0.5210292245116938,0.4683229403015084,1.0,0.7333333333333333,0.4175501860699081,0.020750170451464916,0.6777599560192796,0.9680565855061222,0.8635,0.6104527825919728,0.6781890248243765,0.2709728553247256,0.5683584025937366,0.9681285244977912,0.9980979023437645,0.6104527825919728,,,,,True,True,thalamus,59,,,
thalamus,W+A+,20263533,0.6531423761631171,0.6890312937801855,0.7508957864322814,0.5546587496181066,0.40655189572912553,1.0,0.725,0.4745095303419433,0.015574666743394782,0.7611370372592265,0.9674137641278616,0.8720312499999999,0.6531423761631171,0.6494005895419599,0.26081761108907664,0.551641147842589,0.9673043529101598,0.9980929468966409,0.6531423761631171,,,,,True,True,thalamus,60,,,
thalamus,W+A+,20263534,0.6764466872843051,0.698428009882447,0.7750200453452903,0.5284091731603295,0.4619760147144949,1.0,0.7916666666666666,0.43840725368860584,0.012738167007021451,0.6940993960721342,0.9683918758735567,0.8464375000000001,0.6764466872843051,0.6772998825265313,0.28095980188756614,0.5723083739770221,0.9684937548311482,0.9980926064876222,0.6764466872843051,,,,,True,True,thalamus,61,,,
thalamus,W+A+,20263535,0.7117913622269716,0.6959818815594973,0.75076246340601,0.5769658865412856,0.3980811036240406,1.0,0.75,0.45125182682417336,0.014511107769210614,0.8740210652789867,0.9680795462927715,0.8549687499999999,0.7117913622269716,0.6199624150477224,0.24589493072636495,0.5883205694800254,0.9680725947362335,0.9981670209540365,0.7117913622269716,,,,,True,True,thalamus,62,,,
thalamus,W+A+,20263536,0.6556970437139495,0.6962344208869634,0.7863443359168304,0.5482725036721894,0.448544010333988,1.0,0.8333333333333334,0.45975881413457176,0.024780916595792183,0.7402284691675621,0.9683218147908313,0.8635,0.6556970437139495,0.6388195583608388,0.31242103506298385,0.62397821012089,0.9685313466569069,0.9981229885653979,0.6556970437139495,,,,,True,True,thalamus,63,,,
distributed,feedback_off,20264521,0.9457369477430554,0.0,0.7360402924116148,0.2163743914963223,0.45713524733417277,1.0,0.49166666666666664,0.19448747869385924,0.02946726641623265,0.26091782084351073,0.38062500003168653,0.99535925564562,0.9457369477430554,0.7220019369659677,1.0,0.85,0.0,0.0,0.9457369477430554,0.9967177363041788,1.0,0.8413403697360827,0.9983588681520894,,,distributed,64,1.0,0.0,0.0
distributed,feedback_off,20264522,0.9473077630576017,0.0,0.7409371020449178,0.22295336324000908,0.5026730884568613,1.0,0.4666666666666667,0.24951968601678895,0.02134513269307766,0.27532363418220185,0.345625000067968,0.9944086530561431,0.9473077630576017,0.7500560063658909,0.9781073085065266,0.85,0.0,0.0,0.9473077630576017,0.9948968481776717,1.0,0.8354440141068527,0.9974484240888358,,,distributed,65,1.0,0.0,0.0
distributed,feedback_off,20264523,0.9376345926427346,0.0,0.7104587889655434,0.19306125465682944,0.50618515463652,1.0,0.3416666666666667,0.1855200326051804,0.014927279715330108,0.19117270626999505,0.3806250000368122,0.9939833345589866,0.9376345926427346,0.758573603969491,0.9200583173153101,0.85,0.0,0.0,0.9376345926427346,0.9970911443269606,1.0,0.8475367301431711,0.9985455721634803,,,distributed,66,1.0,0.0,0.0
distributed,feedback_off,20264524,0.9339979843871948,0.0,0.7185848395534891,0.2128135388356308,0.5045549059865234,1.0,0.375,0.2586766753657426,0.031425723786596485,0.18927675614718475,0.37187500004299934,0.9947844522274331,0.9339979843871948,0.751012922144626,0.9792307692307693,0.85,0.0,0.0,0.9339979843871948,0.9964118149540298,1.0,0.8320009198246,0.9982059074770149,,,distributed,67,1.0,0.0,0.0
distributed,feedback_off,20264525,0.9307340957291776,0.0,0.7308295483623963,0.1496306072444598,0.47022417628514257,1.0,0.4583333333333333,0.0988660752396379,0.008221461174343544,0.14580989249845266,0.34562500006540514,0.9947606838311095,0.9307340957291776,0.7520584309204702,1.0,0.85,0.0,0.0,0.9307340957291776,0.9950180226008087,1.0,0.8418474743575899,0.9975090113004044,,,distributed,68,1.0,0.0,0.0
distributed,feedback_off,20264526,0.9215863558061366,0.0,0.7290835740855175,0.20748962412373456,0.48808912196309545,1.0,0.43333333333333335,0.18853220762124664,0.0352901805123398,0.22551110832453952,0.3806250000368122,0.9949118410456415,0.9215863558061366,0.7549853563861408,1.0,0.85,0.0,0.0,0.9215863558061366,0.9957217031323355,1.0,0.8417771774665781,0.9978608515661678,,,distributed,69,1.0,0.0,0.0
distributed,feedback_off,20264527,0.9458512305992439,0.0,0.731611598522033,0.21436444247271652,0.5147337779067755,1.0,0.4166666666666667,0.2373256350489893,0.03774794266810257,0.21925919212074352,0.3631250000530307,0.9950459495146894,0.9458512305992439,0.7497480476195292,0.9902092907220323,0.85,0.0,0.0,0.9458512305992439,0.996915973236433,1.0,0.827696461257557,0.9984579866182165,,,distributed,70,1.0,0.0,0.0
distributed,feedback_off,20264528,0.933158138624757,0.0,0.7279076668868505,0.19431252275495065,0.5176535544729485,1.0,0.4,0.25632781532461096,0.017571367035172186,0.13585090861136356,0.3675000000486558,0.9939771130744537,0.933158138624757,0.7584880462046076,1.0,0.85,0.0,0.0,0.933158138624757,0.99500313964793,1.0,0.8432446642035921,0.997501569823965,,,distributed,71,1.0,0.0,0.0
distributed,feedback_off,20264529,0.9220778127900562,0.0,0.7045510210404469,0.22669386048563783,0.44835228984136194,1.0,0.375,0.2380958896024046,0.038279059309103414,0.26290049298495033,0.36750000004609296,0.9948517943204257,0.9220778127900562,0.7070568104438363,1.0,0.85,0.0,0.0,0.9220778127900562,0.9923746475060282,1.0,0.842962890685641,0.9961873237530141,,,distributed,72,1.0,0.0,0.0
distributed,feedback_off,20264530,0.9299124175725058,0.0,0.7170056537620053,0.22214563229499829,0.47272125903561024,1.0,0.4,0.22365470836340712,0.03428501475485596,0.2675178060151062,0.3631250000466238,0.9953013560124112,0.9299124175725058,0.7475915172569786,0.9930154086121419,0.85,0.0,0.0,0.9299124175725058,0.9960409988640622,1.0,0.8329070046855361,0.9980204994320311,,,distributed,73,1.0,0.0,0.0
distributed,feedback_off,20264531,0.9519937838223471,0.0,0.6988794402129571,0.1899682390544327,0.43370252412751187,1.0,0.36666666666666664,0.20168311633018934,0.023645182944432623,0.18016965688517228,0.35437500005793654,0.9951485700576499,0.9519937838223471,0.7404840242168038,1.0,0.85,0.0,0.0,0.9519937838223471,0.9956955048136291,1.0,0.8397576062497911,0.9978477524068146,,,distributed,74,1.0,0.0,0.0
distributed,feedback_off,20264532,0.9431271484078319,0.0,0.7314844289123867,0.2531877110648887,0.4729431470228794,1.0,0.4583333333333333,0.3539096315396167,0.022196731330456007,0.2516444813608891,0.385000000028593,0.9946612352933342,0.9431271484078319,0.7475051339001086,0.9793087093430772,0.85,0.0,0.0,0.9431271484078319,0.9965825427564072,1.0,0.8386044971183267,0.9982912713782036,,,distributed,75,1.0,0.0,0.0
distributed,feedback_off,20264533,0.9474405739642452,0.0,0.7142132703018954,0.20303823994655248,0.5044871496111664,1.0,0.35833333333333334,0.2629670469748417,0.03434682527534014,0.1910890874474666,0.32375000008856153,0.9940325982630819,0.9474405739642452,0.7628901341508139,0.9316449896297441,0.85,0.0,0.0,0.9474405739642452,0.995445481832278,1.0,0.8407644121877057,0.997722740916139,,,distributed,76,1.0,0.0,0.0
distributed,feedback_off,20264534,0.9395487411596328,0.0,0.7294685120656189,0.2116555247420447,0.4733067299864546,1.0,0.45,0.236235510579039,0.03090796260060302,0.22947862572622524,0.3500000000623116,0.9945673182760211,0.9395487411596328,0.7458417216652845,0.979090336640239,0.85,0.0,0.0,0.9395487411596328,0.9949992679331141,1.0,0.8390068188322767,0.997499633966557,,,distributed,77,1.0,0.0,0.0
distributed,feedback_off,20264535,0.9433361341840083,0.0,0.6969551455010501,0.22309463270472668,0.48569537518647765,1.0,0.30833333333333335,0.32862940526828566,0.02412950474055306,0.1677446207657871,0.3718750000442808,0.9937918734843891,0.9433361341840083,0.746349641879648,0.9759827797356595,0.85,0.0,0.0,0.9433361341840083,0.99596561037044,1.0,0.8382919911361326,0.99798280518522,,,distributed,78,1.0,0.0,0.0
distributed,feedback_off,20264536,0.9369223953394508,0.0,0.7030575274914848,0.1994260755411526,0.4184031221935676,1.0,0.4,0.22150932196308273,0.028666236270241605,0.18440374387953667,0.36312500005174936,0.9938269877723713,0.9369223953394508,0.7353147195829051,0.974543927666409,0.85,0.0,0.0,0.9369223953394508,0.9982537526247832,1.0,0.837066851561266,0.9991268763123916,,,distributed,79,1.0,0.0,0.0
distributed,feedback_on,20265521,0.9367368763925658,0.3626681040300801,0.7287047399565243,0.34483137087551863,0.4854452320583038,1.0,0.43333333333333335,0.1720895972496386,0.037156325056013725,0.3211212278257459,0.8489583333706764,0.9960403944344599,0.9367368763925658,0.7376021148851964,0.6799999999999999,0.5,0.7875000000772487,0.9984748864600452,0.9367368763925658,0.9947695812117914,1.0,0.8334551100289724,0.9973847906058957,,,distributed,80,1.0,0.0,0.0
distributed,feedback_on,20265522,0.941133723271601,0.31207002797036065,0.7532653957066247,0.3091509554460127,0.4932210417845059,1.0,0.525,0.20030808532397348,0.022598792435823505,0.2027594439737858,0.810937500050468,0.9948405410419929,0.941133723271601,0.740923717863905,0.6052271284764339,0.5,0.8697916667027283,0.9983627497437486,0.941133723271601,0.9957234245528044,1.0,0.8390666441647776,0.9978617122764022,,,distributed,81,1.0,0.0,0.0
distributed,feedback_on,20265523,0.921064070224875,0.3251372691215147,0.7299745810381679,0.29653492489666217,0.4924784649180127,1.0,0.43333333333333335,0.18784359385202792,0.02456319999855535,0.1534204056806917,0.8203125000553737,0.9940865259013254,0.921064070224875,0.7382242385746838,0.6799999999999999,0.5,0.8343750000548431,0.9984627858165233,0.921064070224875,0.9955496875091301,1.0,0.8310515308657261,0.997774843754565,,,distributed,82,1.0,0.0,0.0
distributed,feedback_on,20265524,0.9373525409970608,0.32120904957588475,0.7463434434936668,0.3216832686611212,0.48187600910919665,1.0,0.5083333333333333,0.21275016433834645,0.02103260924362832,0.16492946769749012,0.8880208333650199,0.9951644315321371,0.9373525409970608,0.7265649643584244,0.6647566027755187,0.5,0.8416666667089154,0.9983729533031815,0.9373525409970608,0.9951688187895575,1.0,0.8404097248361391,0.9975844093947788,,,distributed,83,1.0,0.0,0.0
distributed,feedback_on,20265525,0.9290517770749203,0.2904195453351722,0.7156173914884336,0.3178088202777921,0.46829907799181547,1.0,0.4,0.2363784571847913,0.024803160154866014,0.20015783038408558,0.8098958333874257,0.9941704879619186,0.9290517770749203,0.7427171210409182,0.6799999999999999,0.5,0.8562500000448116,0.9984558287811787,0.9290517770749203,0.9952787396368417,1.0,0.8396396896885716,0.9976393698184208,,,distributed,84,1.0,0.0,0.0
distributed,feedback_on,20265526,0.9352176822793994,0.2910198267863323,0.7338050438032415,0.31169361787986094,0.49041935055615715,1.0,0.45,0.15925442938105297,0.029296743697658223,0.2087441317349108,0.8494791667058219,0.9948008246568087,0.9352176822793994,0.7450041731310807,0.6170859751045751,0.5,0.8354166667153224,0.9983471070551768,0.9352176822793994,0.9956414419134616,1.0,0.839627769098819,0.9978207209567308,,,distributed,85,1.0,0.0,0.0
distributed,feedback_on,20265527,0.9436960152060513,0.3281155930778769,0.7582436906027225,0.27954199591205986,0.4961130098475074,1.0,0.5416666666666666,0.18674665618953973,0.012269387683720412,0.09727693971757367,0.8218750000574058,0.9951950858967159,0.9436960152060513,0.7472256449395693,0.6640900974233026,0.5,0.8328125000604994,0.9984396191079244,0.9436960152060513,0.9962967697764165,1.0,0.8427760671447482,0.9981483848882082,,,distributed,86,1.0,0.0,0.0
distributed,feedback_on,20265528,0.9168169134046776,0.27494482487677946,0.7310910325107312,0.3404478974143073,0.47961406401055007,1.0,0.45,0.26929610335657306,0.02747585399661981,0.2379362989083914,0.827083333395645,0.9947500660323748,0.9168169134046776,0.7480046635347689,0.6635268140084365,0.5,0.7807291667433847,0.9984933749829262,0.9168169134046776,0.9950514637598946,1.0,0.8390051763724243,0.9975257318799473,,,distributed,87,1.0,0.0,0.0
distributed,feedback_on,20265529,0.9443297801959237,0.3878261832461545,0.7298823469941911,0.30527054280857546,0.5084261813138256,1.0,0.4166666666666667,0.1865219179034668,0.020093791846833714,0.22904979474393,0.7854166667400714,0.9944365399962719,0.9443297801959237,0.7483609795384923,0.6695975597640013,0.5,0.8187500000623117,0.9985045965307372,0.9443297801959237,0.9945106028078412,1.0,0.8349286551489783,0.9972553014039206,,,distributed,88,1.0,0.0,0.0
distributed,feedback_on,20265530,0.9373128438915445,0.29817140323199115,0.7537565711728371,0.3073443695372252,0.5202507092033787,1.0,0.5,0.19832949137007258,0.027146430901070683,0.17681822248083118,0.8270833333969263,0.9947755754879701,0.9373128438915445,0.7456071833687865,0.6645195293865399,0.5,0.8406250000561244,0.9984737451753183,0.9373128438915445,0.9968451621774759,1.0,0.8388442714200695,0.9984225810887379,,,distributed,89,1.0,0.0,0.0
